"","unit","airpol","geo","time","values"
"12322","THS_T","CH4","BE",2002-01-01,376.52
"12323","THS_T","CH4","BG",2002-01-01,318.94
"12324","THS_T","CH4","CY",2002-01-01,33.93
"12325","THS_T","CH4","CZ",2002-01-01,584.02
"12326","THS_T","CH4","DE",2002-01-01,3172.11
"12327","THS_T","CH4","DK",2002-01-01,334.23
"12328","THS_T","CH4","EE",2002-01-01,49.48
"12329","THS_T","CH4","EL",2002-01-01,446.59
"12330","THS_T","CH4","ES",2002-01-01,1693.43
"12331","THS_T","CH4","EU27_2020",2002-01-01,18960.2
"12332","THS_T","CH4","EU28",2002-01-01,22905.08
"12333","THS_T","CH4","EU28_IS_K",2002-01-01,22947.77
"12334","THS_T","CH4","FI",2002-01-01,248.53
"12335","THS_T","CH4","FR",2002-01-01,2675.5
"12336","THS_T","CH4","HR",2002-01-01,134.51
"12337","THS_T","CH4","HU",2002-01-01,411.66
"12338","THS_T","CH4","IE",2002-01-01,580.87
"12339","THS_T","CH4","IS",2002-01-01,26.92
"12340","THS_T","CH4","IT",2002-01-01,2021.16
"12341","THS_T","CH4","LT",2002-01-01,152.83
"12342","THS_T","CH4","LU",2002-01-01,23.77
"12343","THS_T","CH4","LV",2002-01-01,77.77
"12344","THS_T","CH4","MT",2002-01-01,8.17
"12345","THS_T","CH4","NL",2002-01-01,896.16
"12346","THS_T","CH4","PL",2002-01-01,2102.55
"12347","THS_T","CH4","PT",2002-01-01,445.21
"12348","THS_T","CH4","RO",2002-01-01,1303.79
"12349","THS_T","CH4","SE",2002-01-01,260.72
"12350","THS_T","CH4","SI",2002-01-01,100.95
"12351","THS_T","CH4","SK",2002-01-01,182.95
"12352","THS_T","CH4","UK",2002-01-01,3944.88
"12353","THS_T","CH4_CO2E","AT",2002-01-01,8096.36
"12354","THS_T","CH4_CO2E","BE",2002-01-01,9413
"12355","THS_T","CH4_CO2E","BG",2002-01-01,7973.46
"12356","THS_T","CH4_CO2E","CY",2002-01-01,848.24
"12357","THS_T","CH4_CO2E","CZ",2002-01-01,14600.54
"12358","THS_T","CH4_CO2E","DE",2002-01-01,79302.72
"12359","THS_T","CH4_CO2E","DK",2002-01-01,8355.8
"12360","THS_T","CH4_CO2E","EE",2002-01-01,1237
"12361","THS_T","CH4_CO2E","EL",2002-01-01,11164.86
"12362","THS_T","CH4_CO2E","ES",2002-01-01,42335.63
"12363","THS_T","CH4_CO2E","EU27_2020",2002-01-01,474005.06
"12364","THS_T","CH4_CO2E","EU28",2002-01-01,572626.98
"12365","THS_T","CH4_CO2E","EU28_IS_K",2002-01-01,573694.37
"12366","THS_T","CH4_CO2E","FI",2002-01-01,6213.24
"12367","THS_T","CH4_CO2E","FR",2002-01-01,66887.43
"12368","THS_T","CH4_CO2E","HR",2002-01-01,3362.72
"12369","THS_T","CH4_CO2E","HU",2002-01-01,10291.6
"12370","THS_T","CH4_CO2E","IE",2002-01-01,14521.63
"12371","THS_T","CH4_CO2E","IS",2002-01-01,673.05
"12372","THS_T","CH4_CO2E","IT",2002-01-01,50528.96
"12373","THS_T","CH4_CO2E","LT",2002-01-01,3820.72
"12374","THS_T","CH4_CO2E","LU",2002-01-01,594.27
"12375","THS_T","CH4_CO2E","LV",2002-01-01,1944.36
"12376","THS_T","CH4_CO2E","MT",2002-01-01,204.21
"12377","THS_T","CH4_CO2E","NL",2002-01-01,22404.05
"12378","THS_T","CH4_CO2E","PL",2002-01-01,52563.86
"12379","THS_T","CH4_CO2E","PT",2002-01-01,11130.24
"12380","THS_T","CH4_CO2E","RO",2002-01-01,32594.81
"12381","THS_T","CH4_CO2E","SE",2002-01-01,6517.88
"12382","THS_T","CH4_CO2E","SI",2002-01-01,2523.64
"12383","THS_T","CH4_CO2E","SK",2002-01-01,4573.84
"12384","THS_T","CH4_CO2E","UK",2002-01-01,98621.92
"12385","THS_T","CO2","AT",2002-01-01,73483.81
"12386","THS_T","CO2","BE",2002-01-01,130397.96
"12387","THS_T","CO2","BG",2002-01-01,46528.44
"12388","THS_T","CO2","CY",2002-01-01,8126.76
"12389","THS_T","CO2","CZ",2002-01-01,125584.06
"12390","THS_T","CO2","DE",2002-01-01,918597.97
"12391","THS_T","CO2","DK",2002-01-01,58355.66
"12392","THS_T","CO2","EE",2002-01-01,15402.56
"12393","THS_T","CO2","EL",2002-01-01,107368.35
"12394","THS_T","CO2","ES",2002-01-01,342820.33
"12395","THS_T","CO2","EU27_2020",2002-01-01,3754146.88
"12396","THS_T","CO2","EU28",2002-01-01,4340533.11
"12397","THS_T","CO2","EU28_IS_K",2002-01-01,4346104.65
"12398","THS_T","CO2","FI",2002-01-01,66234.45
"12399","THS_T","CO2","FR",2002-01-01,428475.08
"12400","THS_T","CO2","HR",2002-01-01,22076.35
"12401","THS_T","CO2","HU",2002-01-01,59641.89
"12402","THS_T","CO2","IE",2002-01-01,48412.95
"12403","THS_T","CO2","IS",2002-01-01,3300.82
"12404","THS_T","CO2","IT",2002-01-01,484809.26
"12405","THS_T","CO2","LT",2002-01-01,12782.6
"12406","THS_T","CO2","LU",2002-01-01,11109.17
"12407","THS_T","CO2","LV",2002-01-01,7629.16
"12408","THS_T","CO2","MT",2002-01-01,2961.85
"12409","THS_T","CO2","NL",2002-01-01,186071.92
"12410","THS_T","CO2","PL",2002-01-01,307351.39
"12411","THS_T","CO2","PT",2002-01-01,71800.55
"12412","THS_T","CO2","RO",2002-01-01,101185.92
"12413","THS_T","CO2","SE",2002-01-01,58218.25
"12414","THS_T","CO2","SI",2002-01-01,16627.38
"12415","THS_T","CO2","SK",2002-01-01,42092.84
"12416","THS_T","CO2","UK",2002-01-01,586386.22
"12417","THS_T","GHG","AT",2002-01-01,87371.99
"12418","THS_T","GHG","BE",2002-01-01,150976.67
"12419","THS_T","GHG","BG",2002-01-01,58505.41
"12420","THS_T","GHG","CY",2002-01-01,9436.75
"12421","THS_T","GHG","CZ",2002-01-01,147306.66
"12422","THS_T","GHG","DE",2002-01-01,1056039.1
"12423","THS_T","GHG","DK",2002-01-01,74273.66
"12424","THS_T","GHG","EE",2002-01-01,17396.19
"12425","THS_T","GHG","EL",2002-01-01,129908.85
"12426","THS_T","GHG","ES",2002-01-01,413151.32
"12427","THS_T","GHG","EU27_2020",2002-01-01,4565687.77
"12428","THS_T","GHG","EU28",2002-01-01,5285634.48
"12429","THS_T","GHG","EU28_IS_K",2002-01-01,5292956.96
"12430","THS_T","GHG","FI",2002-01-01,79101.39
"12431","THS_T","GHG","FR",2002-01-01,561823.24
"12432","THS_T","GHG","HR",2002-01-01,27983.45
"12433","THS_T","GHG","HU",2002-01-01,75780.17
"12434","THS_T","GHG","IE",2002-01-01,70974.52
"12435","THS_T","GHG","IS",2002-01-01,4425.49
"12436","THS_T","GHG","IT",2002-01-01,570010.03
"12437","THS_T","GHG","LT",2002-01-01,20692.21
"12438","THS_T","GHG","LU",2002-01-01,12064.51
"12439","THS_T","GHG","LV",2002-01-01,10726.77
"12440","THS_T","GHG","MT",2002-01-01,3246.58
"12441","THS_T","GHG","NL",2002-01-01,226679.47
"12442","THS_T","GHG","PL",2002-01-01,386229.17
"12443","THS_T","GHG","PT",2002-01-01,87789.41
"12444","THS_T","GHG","RO",2002-01-01,147066.23
"12445","THS_T","GHG","SE",2002-01-01,71320.04
"12446","THS_T","GHG","SI",2002-01-01,20188.84
"12447","THS_T","GHG","SK",2002-01-01,49645.13
"12448","THS_T","GHG","UK",2002-01-01,719946.71
"12449","THS_T","HFC_CO2E","AT",2002-01-01,938.57
"12450","THS_T","HFC_CO2E","BE",2002-01-01,1455.93
"12451","THS_T","HFC_CO2E","BG",2002-01-01,61.3
"12452","THS_T","HFC_CO2E","CY",2002-01-01,100.27
"12453","THS_T","HFC_CO2E","CZ",2002-01-01,700.24
"12454","THS_T","HFC_CO2E","DE",2002-01-01,8093.33
"12455","THS_T","HFC_CO2E","DK",2002-01-01,784.56
"12456","THS_T","HFC_CO2E","EE",2002-01-01,98.83
"12457","THS_T","HFC_CO2E","EL",2002-01-01,5090.33
"12458","THS_T","HFC_CO2E","ES",2002-01-01,7878.79
"12459","THS_T","HFC_CO2E","EU27_2020",2002-01-01,46335.97
"12460","THS_T","HFC_CO2E","EU28",2002-01-01,55060.22
"12461","THS_T","HFC_CO2E","EU28_IS_K",2002-01-01,55156.26
"12462","THS_T","HFC_CO2E","FI",2002-01-01,880.67
"12463","THS_T","HFC_CO2E","FR",2002-01-01,9273.69
"12464","THS_T","HFC_CO2E","HR",2002-01-01,186.19
"12465","THS_T","HFC_CO2E","HU",2002-01-01,329.14
"12466","THS_T","HFC_CO2E","IE",2002-01-01,392.17
"12467","THS_T","HFC_CO2E","IS",2002-01-01,49.32
"12468","THS_T","HFC_CO2E","IT",2002-01-01,4208.94
"12469","THS_T","HFC_CO2E","LT",2002-01-01,35.63
"12470","THS_T","HFC_CO2E","LU",2002-01-01,41.51
"12471","THS_T","HFC_CO2E","LV",2002-01-01,80.68
"12472","THS_T","HFC_CO2E","MT",2002-01-01,14.99
"12473","THS_T","HFC_CO2E","NL",2002-01-01,1573.94
"12474","THS_T","HFC_CO2E","PL",2002-01-01,2123.86
"12475","THS_T","HFC_CO2E","PT",2002-01-01,631.14
"12476","THS_T","HFC_CO2E","RO",2002-01-01,169.63
"12477","THS_T","HFC_CO2E","SE",2002-01-01,934.62
"12478","THS_T","HFC_CO2E","SI",2002-01-01,78.55
"12479","THS_T","HFC_CO2E","SK",2002-01-01,178.46
"12480","THS_T","HFC_CO2E","UK",2002-01-01,8724.25
"12481","THS_T","HFC_PFC_NSP_CO2E","AT",2002-01-01,NA
"12482","THS_T","HFC_PFC_NSP_CO2E","BE",2002-01-01,NA
"12483","THS_T","HFC_PFC_NSP_CO2E","BG",2002-01-01,NA
"12484","THS_T","HFC_PFC_NSP_CO2E","CY",2002-01-01,NA
"12485","THS_T","HFC_PFC_NSP_CO2E","CZ",2002-01-01,NA
"12486","THS_T","HFC_PFC_NSP_CO2E","DE",2002-01-01,2017.09
"12487","THS_T","HFC_PFC_NSP_CO2E","DK",2002-01-01,NA
"12488","THS_T","HFC_PFC_NSP_CO2E","EE",2002-01-01,NA
"12489","THS_T","HFC_PFC_NSP_CO2E","EL",2002-01-01,NA
"12490","THS_T","HFC_PFC_NSP_CO2E","ES",2002-01-01,NA
"12491","THS_T","HFC_PFC_NSP_CO2E","EU27_2020",2002-01-01,2042.06
"12492","THS_T","HFC_PFC_NSP_CO2E","EU28",2002-01-01,2042.06
"12493","THS_T","HFC_PFC_NSP_CO2E","EU28_IS_K",2002-01-01,2042.06
"12494","THS_T","HFC_PFC_NSP_CO2E","FI",2002-01-01,NA
"12495","THS_T","HFC_PFC_NSP_CO2E","FR",2002-01-01,NA
"12496","THS_T","HFC_PFC_NSP_CO2E","HR",2002-01-01,NA
"12497","THS_T","HFC_PFC_NSP_CO2E","HU",2002-01-01,NA
"12498","THS_T","HFC_PFC_NSP_CO2E","IE",2002-01-01,NA
"12499","THS_T","HFC_PFC_NSP_CO2E","IS",2002-01-01,NA
"12500","THS_T","HFC_PFC_NSP_CO2E","IT",2002-01-01,24.97
"12501","THS_T","HFC_PFC_NSP_CO2E","LT",2002-01-01,NA
"12502","THS_T","HFC_PFC_NSP_CO2E","LU",2002-01-01,NA
"12503","THS_T","HFC_PFC_NSP_CO2E","LV",2002-01-01,NA
"12504","THS_T","HFC_PFC_NSP_CO2E","MT",2002-01-01,NA
"12505","THS_T","HFC_PFC_NSP_CO2E","NL",2002-01-01,NA
"12506","THS_T","HFC_PFC_NSP_CO2E","PL",2002-01-01,NA
"12507","THS_T","HFC_PFC_NSP_CO2E","PT",2002-01-01,NA
"12508","THS_T","HFC_PFC_NSP_CO2E","RO",2002-01-01,NA
"12509","THS_T","HFC_PFC_NSP_CO2E","SE",2002-01-01,NA
"12510","THS_T","HFC_PFC_NSP_CO2E","SI",2002-01-01,NA
"12511","THS_T","HFC_PFC_NSP_CO2E","SK",2002-01-01,NA
"12512","THS_T","HFC_PFC_NSP_CO2E","UK",2002-01-01,NA
"12513","THS_T","N2O","AT",2002-01-01,13.85
"12514","THS_T","N2O","BE",2002-01-01,31.85
"12515","THS_T","N2O","BG",2002-01-01,13.2
"12516","THS_T","N2O","CY",2002-01-01,1.18
"12517","THS_T","N2O","CZ",2002-01-01,21.09
"12518","THS_T","N2O","DE",2002-01-01,147.61
"12519","THS_T","N2O","DK",2002-01-01,22.57
"12520","THS_T","N2O","EE",2002-01-01,2.2
"12521","THS_T","N2O","EL",2002-01-01,20.78
"12522","THS_T","N2O","ES",2002-01-01,65.96
"12523","THS_T","N2O","EU27_2020",2002-01-01,905.32
"12524","THS_T","N2O","EU28",2002-01-01,986.79
"12525","THS_T","N2O","EU28_IS_K",2002-01-01,988.47
"12526","THS_T","N2O","FI",2002-01-01,19.28
"12527","THS_T","N2O","FR",2002-01-01,172.42
"12528","THS_T","N2O","HR",2002-01-01,7.87
"12529","THS_T","N2O","HU",2002-01-01,17.39
"12530","THS_T","N2O","IE",2002-01-01,24.39
"12531","THS_T","N2O","IS",2002-01-01,1.06
"12532","THS_T","N2O","IT",2002-01-01,94.56
"12533","THS_T","N2O","LT",2002-01-01,13.6
"12534","THS_T","N2O","LU",2002-01-01,1.06
"12535","THS_T","N2O","LV",2002-01-01,3.59
"12536","THS_T","N2O","MT",2002-01-01,0.21
"12537","THS_T","N2O","NL",2002-01-01,46.28
"12538","THS_T","N2O","PL",2002-01-01,80.4
"12539","THS_T","N2O","PT",2002-01-01,14.12
"12540","THS_T","N2O","RO",2002-01-01,40.67
"12541","THS_T","N2O","SE",2002-01-01,17.19
"12542","THS_T","N2O","SI",2002-01-01,2.71
"12543","THS_T","N2O","SK",2002-01-01,9.29
"12544","THS_T","N2O","UK",2002-01-01,81.47
"12545","THS_T","N2O_CO2E","AT",2002-01-01,4127.47
"12546","THS_T","N2O_CO2E","BE",2002-01-01,9492.14
"12547","THS_T","N2O_CO2E","BG",2002-01-01,3934.95
"12548","THS_T","N2O_CO2E","CY",2002-01-01,351.35
"12549","THS_T","N2O_CO2E","CZ",2002-01-01,6284.16
"12550","THS_T","N2O_CO2E","DE",2002-01-01,43987.87
"12551","THS_T","N2O_CO2E","DK",2002-01-01,6725.65
"12552","THS_T","N2O_CO2E","EE",2002-01-01,656.43
"12553","THS_T","N2O_CO2E","EL",2002-01-01,6192.96
"12554","THS_T","N2O_CO2E","ES",2002-01-01,19655.84
"12555","THS_T","N2O_CO2E","EU27_2020",2002-01-01,269785.39
"12556","THS_T","N2O_CO2E","EU28",2002-01-01,294061.99
"12557","THS_T","N2O_CO2E","EU28_IS_K",2002-01-01,294562.64
"12558","THS_T","N2O_CO2E","FI",2002-01-01,5744.76
"12559","THS_T","N2O_CO2E","FR",2002-01-01,51379.79
"12560","THS_T","N2O_CO2E","HR",2002-01-01,2346.18
"12561","THS_T","N2O_CO2E","HU",2002-01-01,5182.08
"12562","THS_T","N2O_CO2E","IE",2002-01-01,7268.82
"12563","THS_T","N2O_CO2E","IS",2002-01-01,315.47
"12564","THS_T","N2O_CO2E","IT",2002-01-01,28177.89
"12565","THS_T","N2O_CO2E","LT",2002-01-01,4052.52
"12566","THS_T","N2O_CO2E","LU",2002-01-01,315.98
"12567","THS_T","N2O_CO2E","LV",2002-01-01,1069.94
"12568","THS_T","N2O_CO2E","MT",2002-01-01,64.04
"12569","THS_T","N2O_CO2E","NL",2002-01-01,13791.58
"12570","THS_T","N2O_CO2E","PL",2002-01-01,23959.44
"12571","THS_T","N2O_CO2E","PT",2002-01-01,4207.41
"12572","THS_T","N2O_CO2E","RO",2002-01-01,12118.31
"12573","THS_T","N2O_CO2E","SE",2002-01-01,5122.14
"12574","THS_T","N2O_CO2E","SI",2002-01-01,807.65
"12575","THS_T","N2O_CO2E","SK",2002-01-01,2768.03
"12576","THS_T","N2O_CO2E","UK",2002-01-01,24276.59
"12577","THS_T","NF3_CO2E","AT",2002-01-01,10.51
"12578","THS_T","NF3_CO2E","BE",2002-01-01,NA
"12579","THS_T","NF3_CO2E","BG",2002-01-01,NA
"12580","THS_T","NF3_CO2E","CY",2002-01-01,NA
"12581","THS_T","NF3_CO2E","CZ",2002-01-01,NA
"12582","THS_T","NF3_CO2E","DE",2002-01-01,12.22
"12583","THS_T","NF3_CO2E","DK",2002-01-01,NA
"12584","THS_T","NF3_CO2E","EE",2002-01-01,NA
"12585","THS_T","NF3_CO2E","EL",2002-01-01,NA
"12586","THS_T","NF3_CO2E","ES",2002-01-01,NA
"12587","THS_T","NF3_CO2E","EU27_2020",2002-01-01,132.91
"12588","THS_T","NF3_CO2E","EU28",2002-01-01,133.94
"12589","THS_T","NF3_CO2E","EU28_IS_K",2002-01-01,133.94
"12590","THS_T","NF3_CO2E","FI",2002-01-01,NA
"12591","THS_T","NF3_CO2E","FR",2002-01-01,35.54
"12592","THS_T","NF3_CO2E","HR",2002-01-01,NA
"12593","THS_T","NF3_CO2E","HU",2002-01-01,NA
"12594","THS_T","NF3_CO2E","IE",2002-01-01,46.58
"12595","THS_T","NF3_CO2E","IS",2002-01-01,NA
"12596","THS_T","NF3_CO2E","IT",2002-01-01,28.06
"12597","THS_T","NF3_CO2E","LT",2002-01-01,NA
"12598","THS_T","NF3_CO2E","LU",2002-01-01,NA
"12599","THS_T","NF3_CO2E","LV",2002-01-01,NA
"12600","THS_T","NF3_CO2E","MT",2002-01-01,NA
"12601","THS_T","NF3_CO2E","NL",2002-01-01,NA
"12602","THS_T","NF3_CO2E","PL",2002-01-01,NA
"12603","THS_T","NF3_CO2E","PT",2002-01-01,NA
"12604","THS_T","NF3_CO2E","RO",2002-01-01,NA
"12605","THS_T","NF3_CO2E","SE",2002-01-01,NA
"12606","THS_T","NF3_CO2E","SI",2002-01-01,NA
"12607","THS_T","NF3_CO2E","SK",2002-01-01,NA
"12608","THS_T","NF3_CO2E","UK",2002-01-01,1.03
"12609","THS_T","PFC_CO2E","AT",2002-01-01,101.97
"12610","THS_T","PFC_CO2E","BE",2002-01-01,101.06
"12611","THS_T","PFC_CO2E","BG",2002-01-01,NA
"12612","THS_T","PFC_CO2E","CY",2002-01-01,NA
"12613","THS_T","PFC_CO2E","CZ",2002-01-01,16.39
"12614","THS_T","PFC_CO2E","DE",2002-01-01,945.65
"12615","THS_T","PFC_CO2E","DK",2002-01-01,28.01
"12616","THS_T","PFC_CO2E","EE",2002-01-01,NA
"12617","THS_T","PFC_CO2E","EL",2002-01-01,88.29
"12618","THS_T","PFC_CO2E","ES",2002-01-01,280.32
"12619","THS_T","PFC_CO2E","EU27_2020",2002-01-01,12136.57
"12620","THS_T","PFC_CO2E","EU28",2002-01-01,12544.76
"12621","THS_T","PFC_CO2E","EU28_IS_K",2002-01-01,12630.3
"12622","THS_T","PFC_CO2E","FI",2002-01-01,2.94
"12623","THS_T","PFC_CO2E","FR",2002-01-01,4174.16
"12624","THS_T","PFC_CO2E","HR",2002-01-01,NA
"12625","THS_T","PFC_CO2E","HU",2002-01-01,271.14
"12626","THS_T","PFC_CO2E","IE",2002-01-01,267.89
"12627","THS_T","PFC_CO2E","IS",2002-01-01,85.51
"12628","THS_T","PFC_CO2E","IT",2002-01-01,1491.23
"12629","THS_T","PFC_CO2E","LT",2002-01-01,NA
"12630","THS_T","PFC_CO2E","LU",2002-01-01,NA
"12631","THS_T","PFC_CO2E","LV",2002-01-01,NA
"12632","THS_T","PFC_CO2E","MT",2002-01-01,NA
"12633","THS_T","PFC_CO2E","NL",2002-01-01,2613.01
"12634","THS_T","PFC_CO2E","PL",2002-01-01,207.33
"12635","THS_T","PFC_CO2E","PT",2002-01-01,1.92
"12636","THS_T","PFC_CO2E","RO",2002-01-01,985.46
"12637","THS_T","PFC_CO2E","SE",2002-01-01,407.54
"12638","THS_T","PFC_CO2E","SI",2002-01-01,135.07
"12639","THS_T","PFC_CO2E","SK",2002-01-01,17.18
"12640","THS_T","PFC_CO2E","UK",2002-01-01,408.2
"12641","THS_T","SF6_CO2E","AT",2002-01-01,613.3
"12642","THS_T","SF6_CO2E","BE",2002-01-01,116.58
"12643","THS_T","SF6_CO2E","BG",2002-01-01,7.27
"12644","THS_T","SF6_CO2E","CY",2002-01-01,10.14
"12645","THS_T","SF6_CO2E","CZ",2002-01-01,121.28
"12646","THS_T","SF6_CO2E","DE",2002-01-01,3082.25
"12647","THS_T","SF6_CO2E","DK",2002-01-01,23.98
"12648","THS_T","SF6_CO2E","EE",2002-01-01,1.38
"12649","THS_T","SF6_CO2E","EL",2002-01-01,4.06
"12650","THS_T","SF6_CO2E","ES",2002-01-01,180.41
"12651","THS_T","SF6_CO2E","EU27_2020",2002-01-01,7102.92
"12652","THS_T","SF6_CO2E","EU28",2002-01-01,8631.42
"12653","THS_T","SF6_CO2E","EU28_IS_K",2002-01-01,8632.73
"12654","THS_T","SF6_CO2E","FI",2002-01-01,25.34
"12655","THS_T","SF6_CO2E","FR",2002-01-01,1597.54
"12656","THS_T","SF6_CO2E","HR",2002-01-01,12.01
"12657","THS_T","SF6_CO2E","HU",2002-01-01,64.32
"12658","THS_T","SF6_CO2E","IE",2002-01-01,64.48
"12659","THS_T","SF6_CO2E","IS",2002-01-01,1.31
"12660","THS_T","SF6_CO2E","IT",2002-01-01,740.72
"12661","THS_T","SF6_CO2E","LT",2002-01-01,0.75
"12662","THS_T","SF6_CO2E","LU",2002-01-01,3.58
"12663","THS_T","SF6_CO2E","LV",2002-01-01,2.62
"12664","THS_T","SF6_CO2E","MT",2002-01-01,1.5
"12665","THS_T","SF6_CO2E","NL",2002-01-01,224.97
"12666","THS_T","SF6_CO2E","PL",2002-01-01,23.29
"12667","THS_T","SF6_CO2E","PT",2002-01-01,18.16
"12668","THS_T","SF6_CO2E","RO",2002-01-01,12.1
"12669","THS_T","SF6_CO2E","SE",2002-01-01,119.6
"12670","THS_T","SF6_CO2E","SI",2002-01-01,16.54
"12671","THS_T","SF6_CO2E","SK",2002-01-01,14.78
"12672","THS_T","SF6_CO2E","UK",2002-01-01,1528.49
"12673","MIO_T","CH4","AT",2001-01-01,0.3295
"12674","MIO_T","CH4","BE",2001-01-01,0.39256
"12675","MIO_T","CH4","BG",2001-01-01,0.30927
"12676","MIO_T","CH4","CY",2001-01-01,0.03295
"12677","MIO_T","CH4","CZ",2001-01-01,0.59679
"12678","MIO_T","CH4","DE",2001-01-01,3.32933
"12679","MIO_T","CH4","DK",2001-01-01,0.33657
"12680","MIO_T","CH4","EE",2001-01-01,0.05146
"12681","MIO_T","CH4","EL",2001-01-01,0.44225
"12682","MIO_T","CH4","ES",2001-01-01,1.69351
"12683","MIO_T","CH4","EU27_2020",2001-01-01,19.32133
"12684","MIO_T","CH4","EU28",2001-01-01,23.3564
"12685","MIO_T","CH4","EU28_IS_K",2001-01-01,23.39932
"12686","MIO_T","CH4","FI",2001-01-01,0.25754
"12687","MIO_T","CH4","FR",2001-01-01,2.73893
"12688","MIO_T","CH4","HR",2001-01-01,0.13419
"12689","MIO_T","CH4","HU",2001-01-01,0.41752
"12690","MIO_T","CH4","IE",2001-01-01,0.58081
"12691","MIO_T","CH4","IS",2001-01-01,0.02668
"12692","MIO_T","CH4","IT",2001-01-01,2.08827
"12693","MIO_T","CH4","LT",2001-01-01,0.15038
"12694","MIO_T","CH4","LU",2001-01-01,0.02376
"12695","MIO_T","CH4","LV",2001-01-01,0.07884
"12696","MIO_T","CH4","MT",2001-01-01,0.0079
"12697","MIO_T","CH4","NL",2001-01-01,0.94136
"12698","MIO_T","CH4","PL",2001-01-01,2.16679
"12699","MIO_T","CH4","PT",2001-01-01,0.4447
"12700","MIO_T","CH4","RO",2001-01-01,1.21839
"12701","MIO_T","CH4","SE",2001-01-01,0.27057
"12702","MIO_T","CH4","SI",2001-01-01,0.09988
"12703","MIO_T","CH4","SK",2001-01-01,0.18732
"12704","MIO_T","CH4","UK",2001-01-01,4.03507
"12705","MIO_T","CH4_CO2E","AT",2001-01-01,8.23739
"12706","MIO_T","CH4_CO2E","BE",2001-01-01,9.81393
"12707","MIO_T","CH4_CO2E","BG",2001-01-01,7.73164
"12708","MIO_T","CH4_CO2E","CY",2001-01-01,0.82378
"12709","MIO_T","CH4_CO2E","CZ",2001-01-01,14.91986
"12710","MIO_T","CH4_CO2E","DE",2001-01-01,83.23329
"12711","MIO_T","CH4_CO2E","DK",2001-01-01,8.41414
"12712","MIO_T","CH4_CO2E","EE",2001-01-01,1.28644
"12713","MIO_T","CH4_CO2E","EL",2001-01-01,11.05613
"12714","MIO_T","CH4_CO2E","ES",2001-01-01,42.3378
"12715","MIO_T","CH4_CO2E","EU27_2020",2001-01-01,483.03321
"12716","MIO_T","CH4_CO2E","EU28",2001-01-01,583.90995
"12717","MIO_T","CH4_CO2E","EU28_IS_K",2001-01-01,584.98312
"12718","MIO_T","CH4_CO2E","FI",2001-01-01,6.43846
"12719","MIO_T","CH4_CO2E","FR",2001-01-01,68.47314
"12720","MIO_T","CH4_CO2E","HR",2001-01-01,3.35479
"12721","MIO_T","CH4_CO2E","HU",2001-01-01,10.43791
"12722","MIO_T","CH4_CO2E","IE",2001-01-01,14.52032
"12723","MIO_T","CH4_CO2E","IS",2001-01-01,0.6671
"12724","MIO_T","CH4_CO2E","IT",2001-01-01,52.20679
"12725","MIO_T","CH4_CO2E","LT",2001-01-01,3.75958
"12726","MIO_T","CH4_CO2E","LU",2001-01-01,0.59398
"12727","MIO_T","CH4_CO2E","LV",2001-01-01,1.9709
"12728","MIO_T","CH4_CO2E","MT",2001-01-01,0.19757
"12729","MIO_T","CH4_CO2E","NL",2001-01-01,23.53398
"12730","MIO_T","CH4_CO2E","PL",2001-01-01,54.16974
"12731","MIO_T","CH4_CO2E","PT",2001-01-01,11.11759
"12732","MIO_T","CH4_CO2E","RO",2001-01-01,30.45978
"12733","MIO_T","CH4_CO2E","SE",2001-01-01,6.76416
"12734","MIO_T","CH4_CO2E","SI",2001-01-01,2.49702
"12735","MIO_T","CH4_CO2E","SK",2001-01-01,4.68312
"12736","MIO_T","CH4_CO2E","UK",2001-01-01,100.87674
"12737","MIO_T","CO2","AT",2001-01-01,71.78996
"12738","MIO_T","CO2","BE",2001-01-01,130.30872
"12739","MIO_T","CO2","BG",2001-01-01,49.29245
"12740","MIO_T","CO2","CY",2001-01-01,7.97158
"12741","MIO_T","CO2","CZ",2001-01-01,128.79637
"12742","MIO_T","CO2","DE",2001-01-01,935.41715
"12743","MIO_T","CO2","DK",2001-01-01,59.05925
"12744","MIO_T","CO2","EE",2001-01-01,15.91746
"12745","MIO_T","CO2","EL",2001-01-01,107.73301
"12746","MIO_T","CO2","ES",2001-01-01,323.08846
"12747","MIO_T","CO2","EU27_2020",2001-01-01,3755.67667
"12748","MIO_T","CO2","EU28",2001-01-01,4358.89464
"12749","MIO_T","CO2","EU28_IS_K",2001-01-01,4364.32711
"12750","MIO_T","CO2","FI",2001-01-01,63.73351
"12751","MIO_T","CO2","FR",2001-01-01,432.80817
"12752","MIO_T","CO2","HR",2001-01-01,20.98441
"12753","MIO_T","CO2","HU",2001-01-01,60.64325
"12754","MIO_T","CO2","IE",2001-01-01,49.80033
"12755","MIO_T","CO2","IS",2001-01-01,3.21221
"12756","MIO_T","CO2","IT",2001-01-01,478.43473
"12757","MIO_T","CO2","LT",2001-01-01,12.72062
"12758","MIO_T","CO2","LU",2001-01-01,10.24635
"12759","MIO_T","CO2","LV",2001-01-01,7.60131
"12760","MIO_T","CO2","MT",2001-01-01,2.93982
"12761","MIO_T","CO2","NL",2001-01-01,186.31304
"12762","MIO_T","CO2","PL",2001-01-01,314.60511
"12763","MIO_T","CO2","PT",2001-01-01,67.41463
"12764","MIO_T","CO2","RO",2001-01-01,100.82709
"12765","MIO_T","CO2","SE",2001-01-01,57.5084
